"num_codigo";"num_codigo_exec";"num_codigo_liqu";"nom_orgao_orcamento_exec"
"2022.3.19.19601.313.1099.500101.5";"2022.3.19.19601.313.1099.500101.5";"2022.4581500.19601.0.500101.313.1099.50140.5";"Secretaria da Saúde"
"2022.3.19.19601.313.1099.500101.5";"2022.3.19.19601.313.1099.500101.5";"2022.4581531.19601.3.500101.313.1099.50140.5";"Secretaria da Saúde"
"2021.3.11.11101.306.7744.500091.5";"2021.3.11.11101.306.7744.500091.5";"2021.4229671.11101.38.500091.306.7744.33443.5";"Secretaria da Educação"
"2021.3.11.11101.306.7744.500091.5";"2021.3.11.11101.306.7744.500091.5";"2021.4246537.11101.38.500091.306.7744.33443.5";"Secretaria da Educação"
"2021.3.11.11101.306.7744.500091.5";"2021.3.11.11101.306.7744.500091.5";"2021.4229629.11101.0.500091.306.7744.33443.5";"Secretaria da Educação"
"2021.3.11.11101.306.7744.500091.5";"2021.3.11.11101.306.7744.500091.5";"2021.4246484.11101.0.500091.306.7744.33443.5";"Secretaria da Educação"
"2023.3.19.19601.313.5607.500038.5";"2023.3.19.19601.313.5607.500038.5";"2023.4926651.19601.3.500038.313.5607.56905.5";"Secretaria da Saúde"
"2023.3.19.19601.313.5607.500038.5";"2023.3.19.19601.313.5607.500038.5";"2023.4927153.19601.0.500038.313.5607.56905.5";"Secretaria da Saúde"
"2025.3.11.11601.422.4224.500074.5";"2025.3.11.11601.422.4224.500074.5";"2025.5662322.11601.1.500074.422.4224.86514.5";"Secretaria da Educação"
"2025.3.11.11601.422.4224.500074.5";"2025.3.11.11601.422.4224.500074.5";"2025.5662404.11601.0.500074.422.4224.86514.5";"Secretaria da Educação"
"2024.3.11.11101.425.7744.500080.5";"2024.3.11.11101.425.7744.500080.5";"2024.5206254.11101.0.500080.425.7744.57478.5";"Secretaria da Educação"
"2024.3.11.11101.425.7744.500080.5";"2024.3.11.11101.425.7744.500080.5";"2024.5205907.11101.38.500080.425.7744.57478.5";"Secretaria da Educação"
"2018.3.11.11101.212.6995.500063.5";"2018.3.11.11101.212.6995.500063.5";"2018.2716329.11101.1.500063.212.6995.22470.5";"Secretaria da Educação"
"2018.3.11.11101.212.6995.500063.5";"2018.3.11.11101.212.6995.500063.5";"2018.2716428.11101.0.500063.212.6995.22470.5";"Secretaria da Educação"
"2023.3.11.11601.306.7744.500072.5";"2023.3.11.11601.306.7744.500072.5";"2023.5090652.11601.0.500072.306.7744.56924.5";"Secretaria da Educação"
"2023.3.11.11601.306.7744.500072.5";"2023.3.11.11601.306.7744.500072.5";"2023.5091866.11601.1.500072.306.7744.56924.5";"Secretaria da Educação"
"2019.3.19.19601.200.5607.500006.5";"2019.3.19.19601.200.5607.500006.5";"2019.3181871.19601.0.500006.200.5607.24530.5";"Secretaria da Saúde"
"2019.3.19.19601.200.5607.500006.5";"2019.3.19.19601.200.5607.500006.5";"2019.3181726.19601.3.500006.200.5607.24530.5";"Secretaria da Saúde"
"2021.3.11.11101.306.7744.500080.5";"2021.3.11.11101.306.7744.500080.5";"2021.4219868.11101.0.500080.306.7744.33593.5";"Secretaria da Educação"
"2021.3.11.11101.306.7744.500080.5";"2021.3.11.11101.306.7744.500080.5";"2021.4219391.11101.38.500080.306.7744.33593.5";"Secretaria da Educação"
"2020.3.18.18401.304.1399.500042.5";"2020.3.18.18401.304.1399.500042.5";"2020.3878075.18401.1.500042.304.1399.31529.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500042.5";"2020.3.18.18401.304.1399.500042.5";"2020.3878475.18401.0.500042.304.1399.31529.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500042.5";"2020.3.18.18401.304.1399.500042.5";"2020.3878479.18401.0.500042.304.1399.31529.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500042.5";"2020.3.18.18401.304.1399.500042.5";"2020.3878265.18401.1.500042.304.1399.31529.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500129.5";"2024.3.18.18401.417.1399.500129.5";"2024.5205959.18401.1.500129.417.1399.62462.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500129.5";"2024.3.18.18401.417.1399.500129.5";"2024.5205962.18401.1.500129.417.1399.62462.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500129.5";"2024.3.18.18401.417.1399.500129.5";"2024.5206334.18401.0.500129.417.1399.62462.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500129.5";"2024.3.18.18401.417.1399.500129.5";"2024.5206331.18401.0.500129.417.1399.62462.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500129.5";"2024.3.18.18401.417.1399.500129.5";"2024.5206284.18401.0.500129.417.1399.62462.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500129.5";"2024.3.18.18401.417.1399.500129.5";"2024.5206023.18401.1.500129.417.1399.62462.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500129.5";"2024.3.18.18401.417.1399.500129.5";"2024.5206059.18401.1.500129.417.1399.62462.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500129.5";"2024.3.18.18401.417.1399.500129.5";"2024.5206171.18401.0.500129.417.1399.62462.5";"Secretaria de Desenvolvimento Rural"
"2024.3.11.11101.422.6597.500130.5";"2024.3.11.11101.422.6597.500130.5";"2024.5206187.11101.0.500130.422.6597.62463.5";"Secretaria da Educação"
"2024.3.11.11101.422.6597.500130.5";"2024.3.11.11101.422.6597.500130.5";"2024.5206109.11101.94.500130.422.6597.62463.5";"Secretaria da Educação"
"2023.3.21.21301.308.5793.500063.5";"2023.3.21.21301.308.5793.500063.5";"2023.4926941.21301.0.500063.308.5793.56917.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.21.21301.308.5793.500063.5";"2023.3.21.21301.308.5793.500063.5";"2023.4943698.21301.0.500063.308.5793.56917.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.21.21301.308.5793.500063.5";"2023.3.21.21301.308.5793.500063.5";"2023.4943877.21301.1.500063.308.5793.56917.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.21.21301.308.5793.500063.5";"2023.3.21.21301.308.5793.500063.5";"2023.4926761.21301.1.500063.308.5793.56917.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2019.3.18.18401.206.1399.500030.5";"2019.3.18.18401.206.1399.500030.5";"2019.3181843.18401.1.500030.206.1399.27014.5";"Secretaria de Desenvolvimento Rural"
"2019.3.18.18401.206.1399.500030.5";"2019.3.18.18401.206.1399.500030.5";"2019.3181785.18401.1.500030.206.1399.27014.5";"Secretaria de Desenvolvimento Rural"
"2019.3.18.18401.206.1399.500030.5";"2019.3.18.18401.206.1399.500030.5";"2019.3181929.18401.0.500030.206.1399.27014.5";"Secretaria de Desenvolvimento Rural"
"2019.3.18.18401.206.1399.500030.5";"2019.3.18.18401.206.1399.500030.5";"2019.3181880.18401.0.500030.206.1399.27014.5";"Secretaria de Desenvolvimento Rural"
"2024.3.34.34101.430.5553.500044.5";"2024.3.34.34101.430.5553.500044.5";"2024.5205143.34101.2.500044.430.5553.57460.5";"Secretaria de Políticas para as Mulheres"
"2024.3.34.34101.430.5553.500044.5";"2024.3.34.34101.430.5553.500044.5";"2024.5205625.34101.0.500044.430.5553.57460.5";"Secretaria de Políticas para as Mulheres"
"2020.3.18.18401.304.1399.500036.5";"2020.3.18.18401.304.1399.500036.5";"2020.3878650.18401.0.500036.304.1399.30268.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500036.5";"2020.3.18.18401.304.1399.500036.5";"2020.3878263.18401.1.500036.304.1399.30268.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500036.5";"2020.3.18.18401.304.1399.500036.5";"2020.3878764.18401.0.500036.304.1399.30268.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500036.5";"2020.3.18.18401.304.1399.500036.5";"2020.3878474.18401.0.500036.304.1399.30268.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500036.5";"2020.3.18.18401.304.1399.500036.5";"2020.3878083.18401.1.500036.304.1399.30268.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500036.5";"2020.3.18.18401.304.1399.500036.5";"2020.3878216.18401.1.500036.304.1399.30268.5";"Secretaria de Desenvolvimento Rural"
"2019.3.19.19601.200.1099.500004.5";"2019.3.19.19601.200.1099.500004.5";"2019.3181831.19601.3.500004.200.1099.27012.5";"Secretaria da Saúde"
"2019.3.19.19601.200.1099.500004.5";"2019.3.19.19601.200.1099.500004.5";"2019.3181876.19601.0.500004.200.1099.27012.5";"Secretaria da Saúde"
"2020.3.11.11101.306.7744.500112.5";"2020.3.11.11101.306.7744.500112.5";"2020.3878699.11101.0.500112.306.7744.33025.5";"Secretaria da Educação"
"2020.3.11.11101.306.7744.500112.5";"2020.3.11.11101.306.7744.500112.5";"2020.3877821.11101.1.500112.306.7744.33025.5";"Secretaria da Educação"
"2020.3.11.11101.306.7744.500112.5";"2020.3.11.11101.306.7744.500112.5";"2020.3885753.11101.38.500112.306.7744.33025.5";"Secretaria da Educação"
"2021.3.20.20801.314.7877.500074.5";"2021.3.20.20801.314.7877.500074.5";"2021.4219469.20801.1.500074.314.7877.35394.5";"Secretaria da Segurança Pública"
"2021.3.20.20801.314.7877.500074.5";"2021.3.20.20801.314.7877.500074.5";"2021.4219964.20801.0.500074.314.7877.35394.5";"Secretaria da Segurança Pública"
"2021.3.20.20801.314.7877.500074.5";"2021.3.20.20801.314.7877.500074.5";"2021.4233946.20801.99.500074.314.7877.35394.5";"Secretaria da Segurança Pública"
"2025.3.11.11601.425.3363.500143.5";"2025.3.11.11601.425.3363.500143.5";"2025.6180113.11601.0.500143.425.3363.91872.5";"Secretaria da Educação"
"2025.3.11.11601.425.3363.500143.5";"2025.3.11.11601.425.3363.500143.5";"2025.6180169.11601.1.500143.425.3363.91872.5";"Secretaria da Educação"
"2025.3.21.21301.414.4997.500028.5";"2025.3.21.21301.414.4997.500028.5";"2025.5661281.21301.0.500028.414.4997.86490.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2025.3.21.21301.414.4997.500028.5";"2025.3.21.21301.414.4997.500028.5";"2025.5661178.21301.1.500028.414.4997.86490.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2020.3.19.19601.313.1099.500036.5";"2020.3.19.19601.313.1099.500036.5";"2020.3878102.19601.1.500036.313.1099.30268.5";"Secretaria da Saúde"
"2020.3.19.19601.313.1099.500036.5";"2020.3.19.19601.313.1099.500036.5";"2020.3878485.19601.0.500036.313.1099.30268.5";"Secretaria da Saúde"
"2020.3.19.19601.313.1099.500036.5";"2020.3.19.19601.313.1099.500036.5";"2020.3879942.19601.3.500036.313.1099.30268.5";"Secretaria da Saúde"
"2017.3.19.19601.200.5607.500062.5";"2017.3.19.19601.200.5607.500062.5";"2017.2001181.19601.0.500062.200.5607.17125.5";"Secretaria da Saúde"
"2017.3.19.19601.200.5607.500062.5";"2017.3.19.19601.200.5607.500062.5";"2017.2000883.19601.3.500062.200.5607.17125.5";"Secretaria da Saúde"
"2021.3.28.28101.301.7917.500038.5";"2021.3.28.28101.301.7917.500038.5";"2021.4219531.28101.1.500038.301.7917.34617.5";"Secretaria de Ciência, Tecnologia e Inovação"
"2021.3.28.28101.301.7917.500038.5";"2021.3.28.28101.301.7917.500038.5";"2021.4219796.28101.0.500038.301.7917.34617.5";"Secretaria de Ciência, Tecnologia e Inovação"
"2026.3.22.22201.406.7980.500038.5";"2026.3.22.22201.406.7980.500038.5";"2026.6183730.22201.1.500038.406.7980.93672.5";"Secretaria de Cultura"
"2026.3.22.22201.406.7980.500038.5";"2026.3.22.22201.406.7980.500038.5";"2026.6183886.22201.0.500038.406.7980.93672.5";"Secretaria de Cultura"
"2025.3.18.18401.417.1399.500024.5";"2025.3.18.18401.417.1399.500024.5";"2025.5661331.18401.0.500024.417.1399.86489.5";"Secretaria de Desenvolvimento Rural"
"2025.3.18.18401.417.1399.500024.5";"2025.3.18.18401.417.1399.500024.5";"2025.5661261.18401.0.500024.417.1399.86489.5";"Secretaria de Desenvolvimento Rural"
"2025.3.18.18401.417.1399.500024.5";"2025.3.18.18401.417.1399.500024.5";"2025.5661132.18401.1.500024.417.1399.86489.5";"Secretaria de Desenvolvimento Rural"
"2025.3.18.18401.417.1399.500024.5";"2025.3.18.18401.417.1399.500024.5";"2025.5661066.18401.1.500024.417.1399.86489.5";"Secretaria de Desenvolvimento Rural"
"2023.3.11.11101.306.5262.500085.5";"2023.3.11.11101.306.5262.500085.5";"2023.4926807.11101.91.500085.306.5262.56928.5";"Secretaria da Educação"
"2023.3.11.11101.306.5262.500085.5";"2023.3.11.11101.306.5262.500085.5";"2023.4927059.11101.0.500085.306.5262.56928.5";"Secretaria da Educação"
"2023.3.11.11301.306.6910.500109.5";"2023.3.11.11301.306.6910.500109.5";"2023.4945595.11301.1.500109.306.6910.56950.5";"Secretaria da Educação"
"2023.3.11.11301.306.6910.500109.5";"2023.3.11.11301.306.6910.500109.5";"2023.4927002.11301.0.500109.306.6910.56950.5";"Secretaria da Educação"
"2023.3.11.11301.306.6910.500109.5";"2023.3.11.11301.306.6910.500109.5";"2023.4945529.11301.0.500109.306.6910.56950.5";"Secretaria da Educação"
"2023.3.11.11301.306.6910.500109.5";"2023.3.11.11301.306.6910.500109.5";"2023.4926595.11301.1.500109.306.6910.56950.5";"Secretaria da Educação"
"2017.3.19.19601.200.5607.500074.5";"2017.3.19.19601.200.5607.500074.5";"2017.2000915.19601.3.500074.200.5607.19703.5";"Secretaria da Saúde"
"2017.3.19.19601.200.5607.500074.5";"2017.3.19.19601.200.5607.500074.5";"2017.2001250.19601.0.500074.200.5607.19703.5";"Secretaria da Saúde"
"2026.3.18.18401.417.7838.500038.5";"2026.3.18.18401.417.7838.500038.5";"2026.6183479.18401.1.500038.417.7838.93672.5";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18401.417.7838.500038.5";"2026.3.18.18401.417.7838.500038.5";"2026.6184052.18401.0.500038.417.7838.93672.5";"Secretaria de Desenvolvimento Rural"
"2024.3.19.19601.435.2875.500140.5";"2024.3.19.19601.435.2875.500140.5";"2024.5660677.19601.1.500140.435.2875.62473.5";"Secretaria da Saúde"
"2024.3.19.19601.435.2875.500140.5";"2024.3.19.19601.435.2875.500140.5";"2024.5210466.19601.6.500140.435.2875.62473.5";"Secretaria da Saúde"
"2024.3.19.19601.435.2875.500140.5";"2024.3.19.19601.435.2875.500140.5";"2024.5206125.19601.3.500140.435.2875.62473.5";"Secretaria da Saúde"
"2024.3.19.19601.435.2875.500140.5";"2024.3.19.19601.435.2875.500140.5";"2024.5206376.19601.0.500140.435.2875.62473.5";"Secretaria da Saúde"
"2018.3.21.21301.217.5793.500063.5";"2018.3.21.21301.217.5793.500063.5";"2018.2733147.21301.1.500063.217.5793.22470.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2018.3.21.21301.217.5793.500063.5";"2018.3.21.21301.217.5793.500063.5";"2018.2733134.21301.0.500063.217.5793.22470.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2017.3.22.22301.202.1251.500035.5";"2017.3.22.22301.202.1251.500035.5";"2017.2001213.22301.0.500035.202.1251.18225.5";"Secretaria de Cultura"
"2017.3.22.22301.202.1251.500035.5";"2017.3.22.22301.202.1251.500035.5";"2017.2001019.22301.1.500035.202.1251.18225.5";"Secretaria de Cultura"
"2026.3.11.11101.422.6597.500108.5";"2026.3.11.11101.422.6597.500108.5";"2026.6183827.11101.0.500108.422.6597.93825.5";"Secretaria da Educação"
"2026.3.11.11101.422.6597.500108.5";"2026.3.11.11101.422.6597.500108.5";"2026.6183723.11101.94.500108.422.6597.93825.5";"Secretaria da Educação"
"2025.3.22.22101.406.7993.500038.5";"2025.3.22.22101.406.7993.500038.5";"2025.5677017.22101.1.500038.406.7993.86494.5";"Secretaria de Cultura"
"2025.3.22.22101.406.7993.500038.5";"2025.3.22.22101.406.7993.500038.5";"2025.5677018.22201.1.500038.406.7993.86494.5";"Secretaria de Cultura"
"2025.3.22.22101.406.7993.500038.5";"2025.3.22.22201.406.7993.500038.5";"2025.5677017.22101.1.500038.406.7993.86494.5";"Secretaria de Cultura"
"2025.3.22.22101.406.7993.500038.5";"2025.3.22.22201.406.7993.500038.5";"2025.5677018.22201.1.500038.406.7993.86494.5";"Secretaria de Cultura"
"2025.3.22.22101.406.7993.500038.5";"2025.3.22.22101.406.7993.500038.5";"2025.5676998.22101.0.500038.406.7993.86494.5";"Secretaria de Cultura"
"2017.3.11.11101.212.2984.500055.5";"2017.3.11.11101.212.2984.500055.5";"2017.2001300.11101.0.500055.212.2984.17296.5";"Secretaria da Educação"
"2017.3.11.11101.212.2984.500055.5";"2017.3.11.11101.212.2984.500055.5";"2017.2000930.11101.1.500055.212.2984.17296.5";"Secretaria da Educação"
"2017.3.11.11101.212.2984.500055.5";"2017.3.11.11101.212.2984.500055.5";"2017.2018794.11101.38.500055.212.2984.17296.5";"Secretaria da Educação"
"2022.3.11.11101.306.7744.500096.5";"2022.3.11.11101.306.7744.500096.5";"2022.4576116.11101.38.500096.306.7744.50122.5";"Secretaria da Educação"
"2022.3.11.11101.306.7744.500096.5";"2022.3.11.11101.306.7744.500096.5";"2022.4569247.11101.0.500096.306.7744.50122.5";"Secretaria da Educação"
"2022.3.11.11101.306.7744.500096.5";"2022.3.11.11101.306.7744.500096.5";"2022.4568805.11101.1.500096.306.7744.50122.5";"Secretaria da Educação"
"2026.3.11.11101.422.3390.500140.5";"2026.3.11.11101.422.3390.500140.5";"2026.6183337.11101.0.500140.422.3390.93962.5";"Secretaria da Educação"
"2026.3.11.11101.422.3390.500140.5";"2026.3.11.11101.422.3390.500140.5";"2026.6182485.11101.38.500140.422.3390.93962.5";"Secretaria da Educação"
"2020.3.11.11101.306.7531.500020.5";"2020.3.11.11101.306.7531.500020.5";"2020.4217879.11101.91.500020.306.7531.32834.5";"Secretaria da Educação"
"2020.3.11.11101.306.7531.500020.5";"2020.3.11.11101.306.7531.500020.5";"2020.3878458.11101.0.500020.306.7531.32834.5";"Secretaria da Educação"
"2020.3.11.11101.306.7531.500020.5";"2020.3.11.11101.306.7531.500020.5";"2020.3878184.11101.1.500020.306.7531.32834.5";"Secretaria da Educação"
"2026.3.11.11101.423.5134.500122.5";"2026.3.11.11101.423.5134.500122.5";"2026.6183030.11101.0.500122.423.5134.93839.5";"Secretaria da Educação"
"2026.3.11.11101.423.5134.500122.5";"2026.3.11.11101.423.5134.500122.5";"2026.6182771.11101.46.500122.423.5134.93839.5";"Secretaria da Educação"
"2023.3.11.11601.306.7744.500009.5";"2023.3.11.11601.306.7744.500009.5";"2023.4945531.11601.0.500009.306.7744.56894.5";"Secretaria da Educação"
"2023.3.11.11601.306.7744.500009.5";"2023.3.11.11601.306.7744.500009.5";"2023.4945628.11601.1.500009.306.7744.56894.5";"Secretaria da Educação"
"2024.3.19.19601.435.1099.500018.5";"2024.3.19.19601.435.1099.500018.5";"2024.5205111.19601.3.500018.435.1099.57449.5";"Secretaria da Saúde"
"2024.3.19.19601.435.1099.500018.5";"2024.3.19.19601.435.1099.500018.5";"2024.5205472.19601.0.500018.435.1099.57449.5";"Secretaria da Saúde"
"2020.3.10.10501.304.5916.500091.5";"2020.3.10.10501.304.5916.500091.5";"2020.3878684.10501.0.500091.304.5916.32455.5";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2020.3.10.10501.304.5916.500091.5";"2020.3.10.10501.304.5916.500091.5";"2020.3878129.10501.1.500091.304.5916.32455.5";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2019.3.19.19601.200.1099.500018.5";"2019.3.19.19601.200.1099.500018.5";"2019.3181733.19601.3.500018.200.1099.25426.5";"Secretaria da Saúde"
"2019.3.19.19601.200.1099.500018.5";"2019.3.19.19601.200.1099.500018.5";"2019.3182041.19601.0.500018.200.1099.25426.5";"Secretaria da Saúde"
"2023.3.27.27101.310.4612.500108.5";"2023.3.27.27101.310.4612.500108.5";"2023.4928306.27101.5.500108.310.4612.56949.5";"Secretaria do Meio Ambiente"
"2023.3.27.27101.310.4612.500108.5";"2023.3.27.27101.310.4612.500108.5";"2023.4926530.27101.2.500108.310.4612.56949.5";"Secretaria do Meio Ambiente"
"2023.3.27.27101.310.4612.500108.5";"2023.3.27.27101.310.4612.500108.5";"2023.4927228.27101.0.500108.310.4612.56949.5";"Secretaria do Meio Ambiente"
"2025.3.11.11101.422.2984.500103.5";"2025.3.11.11101.422.2984.500103.5";"2025.5662050.11101.0.500103.422.2984.86532.5";"Secretaria da Educação"
"2025.3.11.11101.422.2984.500103.5";"2025.3.11.11101.422.2984.500103.5";"2025.5661992.11101.38.500103.422.2984.86532.5";"Secretaria da Educação"
"2025.3.11.11101.422.2984.500103.5";"2025.3.11.11101.422.2984.500103.5";"2025.5661546.11101.38.500103.422.2984.86532.5";"Secretaria da Educação"
"2025.3.11.11101.422.2984.500103.5";"2025.3.11.11101.422.2984.500103.5";"2025.5661752.11101.0.500103.422.2984.86532.5";"Secretaria da Educação"
"2023.3.11.11101.306.6597.500088.5";"2023.3.11.11101.306.6597.500088.5";"2023.4927115.11101.0.500088.306.6597.56931.5";"Secretaria da Educação"
"2023.3.11.11101.306.6597.500088.5";"2023.3.11.11101.306.6597.500088.5";"2023.4926803.11101.1.500088.306.6597.56931.5";"Secretaria da Educação"
"2023.3.11.11101.306.6597.500088.5";"2023.3.11.11101.306.6597.500088.5";"2023.4935472.11101.94.500088.306.6597.56931.5";"Secretaria da Educação"
"2023.3.11.11101.306.6597.500088.5";"2023.3.11.11101.306.6597.500088.5";"2023.4928603.11101.93.500088.306.6597.56931.5";"Secretaria da Educação"
"2018.3.19.19601.200.1099.500074.5";"2018.3.19.19601.200.1099.500074.5";"2018.2716087.19601.0.500074.200.1099.23863.5";"Secretaria da Saúde"
"2018.3.19.19601.200.1099.500074.5";"2018.3.19.19601.200.1099.500074.5";"2018.2715748.19601.3.500074.200.1099.23863.5";"Secretaria da Saúde"
"2026.3.10.10101.417.7385.500043.5";"2026.3.10.10101.417.7385.500043.5";"2026.6183465.10101.0.500043.417.7385.93674.5";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2026.3.10.10101.417.7385.500043.5";"2026.3.10.10101.417.7385.500043.5";"2026.6182386.10101.1.500043.417.7385.93674.5";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2026.3.32.32101.411.3701.500019.5";"2026.3.32.32101.411.3701.500019.5";"2026.6182598.32101.3.500019.411.3701.93665.5";"Secretaria de Turismo"
"2026.3.32.32101.411.3701.500019.5";"2026.3.32.32101.411.3701.500019.5";"2026.6183101.32101.0.500019.411.3701.93665.5";"Secretaria de Turismo"
"2026.3.18.18401.417.1399.500087.5";"2026.3.18.18401.417.1399.500087.5";"2026.6183082.18401.0.500087.417.1399.93806.5";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18401.417.1399.500087.5";"2026.3.18.18401.417.1399.500087.5";"2026.6182677.18401.1.500087.417.1399.93806.5";"Secretaria de Desenvolvimento Rural"
"2019.3.11.11101.212.2984.500073.5";"2019.3.11.11101.212.2984.500073.5";"2019.3182268.11101.0.500073.212.2984.27429.5";"Secretaria da Educação"
"2019.3.11.11101.212.2984.500073.5";"2019.3.11.11101.212.2984.500073.5";"2019.3182112.11101.1.500073.212.2984.27429.5";"Secretaria da Educação"
"2019.3.11.11101.212.2984.500073.5";"2019.3.11.11101.212.2984.500073.5";"2019.3183236.11101.38.500073.212.2984.27429.5";"Secretaria da Educação"
"2021.3.19.19601.313.1099.500101.5";"2021.3.19.19601.313.1099.500101.5";"2021.4219676.19601.0.500101.313.1099.37213.5";"Secretaria da Saúde"
"2021.3.19.19601.313.1099.500101.5";"2021.3.19.19601.313.1099.500101.5";"2021.4219612.19601.3.500101.313.1099.37213.5";"Secretaria da Saúde"
"2020.3.11.11101.306.6597.500074.5";"2020.3.11.11101.306.6597.500074.5";"2020.3888873.11101.1.500074.306.6597.31019.5";"Secretaria da Educação"
"2020.3.11.11101.306.6597.500074.5";"2020.3.11.11101.306.6597.500074.5";"2020.3888819.11101.0.500074.306.6597.31019.5";"Secretaria da Educação"
"2024.3.20.20801.425.5354.500055.5";"2024.3.20.20801.425.5354.500055.5";"2024.5204948.20801.0.500055.425.5354.57467.5";"Secretaria da Segurança Pública"
"2024.3.20.20801.425.5354.500055.5";"2024.3.20.20801.425.5354.500055.5";"2024.5218175.20801.109.500055.425.5354.57467.5";"Secretaria da Segurança Pública"
"2024.3.20.20801.425.5354.500055.5";"2024.3.20.20801.425.5354.500055.5";"2024.5204902.20801.1.500055.425.5354.57467.5";"Secretaria da Segurança Pública"
"2023.3.18.18401.304.1399.500103.5";"2023.3.18.18401.304.1399.500103.5";"2023.4926621.18401.1.500103.304.1399.56944.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500103.5";"2023.3.18.18401.304.1399.500103.5";"2023.4927009.18401.0.500103.304.1399.56944.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500103.5";"2023.3.18.18401.304.1399.500103.5";"2023.4926967.18401.0.500103.304.1399.56944.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500103.5";"2023.3.18.18401.304.1399.500103.5";"2023.4926520.18401.1.500103.304.1399.56944.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500103.5";"2023.3.18.18401.304.1399.500103.5";"2023.4926458.18401.1.500103.304.1399.56944.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500103.5";"2023.3.18.18401.304.1399.500103.5";"2023.4927214.18401.0.500103.304.1399.56944.5";"Secretaria de Desenvolvimento Rural"
"2020.3.19.19601.313.5370.500059.5";"2020.3.19.19601.313.5370.500059.5";"2020.3890299.19601.1.500059.313.5370.32078.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500059.5";"2020.3.19.19601.313.5370.500059.5";"2020.3890061.19601.1.500059.313.5370.32078.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500059.5";"2020.3.19.19601.313.5370.500059.5";"2020.4218256.19601.3.500059.313.5370.32078.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500059.5";"2020.3.19.19601.313.5370.500059.5";"2020.3890037.19601.0.500059.313.5370.32078.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500059.5";"2020.3.19.19601.313.5370.500059.5";"2020.3890274.19601.0.500059.313.5370.32078.5";"Secretaria da Saúde"
"2025.3.38.38101.400.2170.500120.5";"2025.3.38.38101.400.2170.500120.5";"2025.5676476.38101.3.500120.400.2170.86565.5";"Secretaria de Justiça e Direitos Humanos"
"2025.3.38.38101.400.2170.500120.5";"2025.3.38.38101.400.2170.500120.5";"2025.5676453.38101.0.500120.400.2170.86565.5";"Secretaria de Justiça e Direitos Humanos"
"2025.3.11.11101.422.6594.500038.5";"2025.3.11.11101.422.6594.500038.5";"2025.5661970.11101.0.500038.422.6594.86494.5";"Secretaria da Educação"
"2025.3.11.11101.422.6594.500038.5";"2025.3.11.11101.422.6594.500038.5";"2025.5661544.11101.94.500038.422.6594.86494.5";"Secretaria da Educação"
"2024.3.19.19601.435.1099.500128.5";"2024.3.19.19601.435.1099.500128.5";"2024.5205821.19601.3.500128.435.1099.62461.5";"Secretaria da Saúde"
