"num_empenho_orcamento";"num_processo_sist_elet_info"
"3410100012100006251";"042149732021000043408"
"2220200012300014133";"05713642023000129191"
"1960100032500051968";"01949752025008221116"
"1960100032500052255";"01949752025008221116"
"1960100032400018524";"01949752024003571142"
"1960100032400034597";"01950502023018544737"
"1960100032400020146";"01949752024003578155"
"1960100032400075331";"01949752024014975991"
"1960100032400019318";"01949752024003591097"
"1960100032400056043";"01949752024010272236"
"1960100032400018931";"01949752024003572718"
"1960100032400040260";"01950502023016870629"
"1110100942500013934";"01155712025008538661"
"1110100942500009805";"01155712025006724972"
"1960100032000093824";"01949752020012356191"
"2220200012400013362";"05719392024000183803"
"1960100032200027148";"01949752022004835915"
"1960100032200013066";"01949752022002728241"
"1960100032200067697";"01949752022012441408"
"1960100032200025013";"01949752022004850469"
"1960100032200018343";"01949752022003695770"
"1960100032200065058";"01949752022011895308"
"1050100012300014417";"03249452023000784111"
"1960100032500109710";"01949752025024212371"
"1960100032500006962";"01949752025000534191"
"1960100032500006891";"01949752025000534191"
"1960100032500077266";"01949752025017546740"
"1960100032500012334";"01949752025002458904"
"1960100032500051682";"01949752025009648458"
"1960100032500023069";"01949752025002421318"
"1960100032500101981";"01949752025023889815"
"1960100032500005524";"01949752025000563883"
"2130100012100019878";"06914652021000361370"
"1110100012200042946";"01155712022005891368"
"1110100942400007530";"01155712024006040312"
"2230100011900018877";"06219832019000326814"
"3280200012500018464";"03222982025000427341"
"2080100942400017864";"030156672024016687454"
"1960100032100011281";"01949752021001966112"
"3210100032600007155";"03213132026000177501"
"1960100032400042301";"01949752024007055386"
"1110100462200092848";"01155792022008343220"
"1110100462500015891";"01155772025006220145"
"3280200012400054857";"03222982024000685535"
"3280200012400063465";"03222982024001191668"
"1960100032300017742";"01949752023003072633"
"1960100032300111951";"01949752023021831117"
"1960100032300015944";"01949752023003450417"
"1960100032300021367";"01949752023003452380"
"1960100032300019982";"01949752023003451316"
"1960100032300075211";"01949752023013241888"
"1960100032300108081";"01949752023021414788"
"1960100032300051126";"01949752023010854421"
"1960100032300078865";"01949752023016231859"
"2130100012400005701";"06914652024000026026"
"1960100032100112361";"01949752021013576861"
"1960100032100105012";"01949752021011091780"
"1960100042300016263";"01951552023004883579"
"3410100022500004363";"04228292025000081795"
"2080100252100000371";"030147792021005632482"
"1960100031900092236";"01949752019005344997"
"3410100022500003243";"04228292025000052264"
"3410100022500003091";"04228292025000052183"
"1210100021900001938";"08217172019000751573"
"1960100032500053472";"01949752025008221701"
"1960100032500039569";"01949752025008171763"
"1960100032400011961";"01949752024002131122"
"1960100032400009967";"01949752024001418550"
"1960100032400079329";"01949752024013347113"
"1960100032400059727";"01949752024010274441"
"1960100032400020413";"01949752024003570502"
"1960100032400058631";"01949752024010274280"
"1960100032400020588";"01949752024003573439"
"1960100032400022785";"01949752024003592654"
"1960100032400102932";"01949752024020861269"
"1960100032400102894";"01949752024020861269"
"1960100032400018982";"01949752024003572718"
"1110100942500007322";"01155712025007278445"
"1960100032500011303";"01949752025001252661"
"2080100272300001578";"03025632023016490910"
"1960100032000089614";"01949752020011118717"
"1960100032000084027";"01949752020009545905"
"1110100462300007618";"01155772023000685951"
"1960100032200024904";"01949752022002819475"
"2080100052300006122";"030147772023021938792"
"1960100032500077827";"01949752025017543481"
"1960100032500105820";"01949752025023889319"
"1960100032500070857";"01949752025015298161"
"1960100032500037388";"01949752025007491896"
"1960100032500064997";"019149322025005019445"
"1960100032500101191";"01949752025023889815"
"2080100112300000581";"030126962023009062069"
"2130100012100013845";"06914652021000083469"
"1960100032300046971";"01949752023009148101"
"1960100032300082668";"01949752023011815062"
"1960100032600006444";"01949752026001154830"
"2230100011900020340";"06219832019000355075"
"3280200012500037221";"03222982025000685129"
"1960100032100105391";"01949752021011089114"
"1960100032400079711";"01949752024014539822"
"1110100462100024041";"01155792021003910541"
"1110100382100034418";"01156142021004988960"
"1110100462200097793";"01155792022008421042"
"1110100462500026494";"01155772025008135374"
"1110100381900017227";"01156142019006934988"
"1960100032300018412";"01949752023003072633"
"1960100032300075912";"01949752023016230615"
"1960100032300014956";"01949752023003064118"
"3210100032500011141";"03213132025000403852"
"3210100032500018489";"03213132025000645945"
"3210100032500003538";"03213132025000022620"
"1130100152300006554";"07477562023007400100"
"2080101042500002657";"030175312025015590718"
"1960100032100112531";"01949752021013576861"
"1110100382500020923";"01156182025002865979"
"1110100382500020915";"01156182025002865979"
"2080100302100006353";"030148922021012431010"
"2080100042100002791";"03030272021014916374"
"1960100031900020601";"01949752019001260641"
"1960100031900061497";"01949752019007815938"
"1960100032500053448";"01949752025008221701"
"1960100032500039895";"01949752025008171763"
"1960100032400057422";"01949752024010274794"
"1960100032400074041";"01949752024014910865"
"1960100032400023056";"01949752024003577931"
"1960100032400020502";"01949752024003573439"
"1110100942500006830";"01155712025007409302"
"1960100032500012628";"01949752025001345081"
"1050100012500018901";"03249452025001187193"
"1960100032000087247";"01949752020011095326"
"1960100032000086917";"01949752020011112271"
"2080100252200000430";"030147792022003886003"
"1960100031900085388";"01949752019010397513"
"1960100031900085272";"01949752019010397513"
"1960100032200049850";"01949752022009239318"
"1960100032200015700";"01949752022002946582"
"1050100012300010268";"03249452023000439286"
"1960100032500103208";"01949752025023904636"
"1960100032500074224";"01949752025015031599"
"1960100032500103550";"01949752025023890406"
"1960100032500034990";"01949752025006598646"
"2080100272500003989";"030193102025024105566"
"2130100012100020221";"06914652021000361370"
"1960100032300047102";"01949752023009148101"
"2220100012500013045";"05445882025000249819"
"1110100381900003511";"01156182019000349004"
"3280200012600003992";"03222982026000181423"
"3280200012500039135";"03222982025000225471"
"3280200012500035581";"03222982025000702074"
"1960100032100039125";"01949752021003717314"
"1960100032400037693";"01949752024002609944"
"1050100012100015137";"03249452021000270913"
"1110100462200090969";"01155792022008414691"
"1110100462400006391";"01155792024003866765"
"3280200012400049152";"03222982024000691519"
"3280200012400014820";"03222982024000186610"
"3280200012400055217";"03222982024000985415"
"1110100381900017243";"01156142019004036354"
"1960100032300107210";"01949752023021418856"
"1960100032300017998";"01949752023003445090"
"1960100032300016312";"01949752023003445413"
"1960100032300081122";"01949752023016576597"
"1960100032300078873";"01949752023016231859"
"3210100032500017598";"03213132025000465025"
"3210100032500014521";"03213132025000479247"
"3210100032500030187";"03213132025001193649"
"3210100032500015137";"03213132025000573936"
"3210100032500030251";"03213132025001221103"
"1960100032400092554";"01949752024011230448"
"1960100032400092538";"01949752024011230448"
"1960100031900092112";"01949752019012332630"
"1960100031900064631";"01949752019007826115"
"1960100032500053324";"01949752025008221701"
"1960100032500039828";"01949752025008171763"
"1960100032500039542";"01949752025008171763"
"1960100032400084128";"01949752024007920150"
"1960100032400083970";"01949752024007920150"
"1960100032400046765";"01949752024004997330"
"1960100032400102819";"01949752024020861269"
"1110100382100034698";"01156162021004920880"
"1110100382100034787";"01156162021004920880"
"1960100032000087727";"01949752020011147067"
"1960100032000094847";"01949752020012338702"
"1960100032200027717";"01949752022004838922"
"1960100032200079687";"01949752022014292558"
"1960100032500101523";"01949752025023889572"
"1960100032500070792";"01949752025015298161"
"1960100032500030618";"01949752025002440100"
"1960100032500101485";"01949752025023889815"
"1960100032000104133";"01949752020014044374"
"1110100942400013263";"01155742024010066632"
"2230100011900018761";"06219832019000317220"
"1960100012400114006";"01983582024021724766"
"3280200012600001299";"03222982026000121013"
"3280200012500017735";"03222982024001214714"
"3280200012500029067";"03222982025000583121"
"1960100032400042425";"01949752024007055386"
"1960100032400014911";"01949752024000762478"
"1110100462200048628";"01155792022006350954"
"1110100012400068786";"011163272024007101827"
"1110100462400013762";"01155792024005934695"
"1110100832500001878";"01192542025008525871"
"3280200012400014316";"03222982024000050041"
"1960100032400097386";"01949752024020224714"
"1960100032300015669";"01949752023003450417"
"1960100032300017734";"01949752023003446576"
"3210100032500014114";"03213132025000517432"
"3210100032500022168";"03213132025000785011"
"2080300132400008414";"08993462024004855478"
"3410100022400001017";"04285612024000052059"
"3410100022500004150";"04228292025000115282"
"1960100031900020650";"01949752019001129269"
"1960100031900064704";"01949752019007815938"
"1110100012500054860";"011163272025008973659"
"3410100012100005931";"042149732021000045362"
"1960100032500039941";"01949752025008171763"
"1960100032500039461";"01949752025008171763"
"1010100012500005063";"01023912025000086103"
"1960100032400027469";"01949752024004991722"
"1960100032400023013";"01949752024003577931"
"1960100032400012224";"01949752024002073921"
"1110100382400005751";"01156182024000106972"
"2130100011900028157";"06914652019000104412"
"1960100032000095721";"01949752020009075160"
"1960100032200026907";"01949752022004852593"
"1960100032200025390";"01949752022004838418"
"1960100032200040111";"01949752022006793551"
"1960100032200012991";"01949752022002728241"
"1960100032200018394";"01949752022003695770"
"1960100032200019821";"01949752022002875383"
"1130300012400028785";"07137242024003037939"
"1050100012300009545";"03249452023000333887"
"1960100032500077371";"01949752025017546740"
"1960100032500031398";"01949752025006603071"
"1960100032500102171";"01949752025023889815"
"3810100032500011211";"08217372025000409394"
"2080100102300005223";"030135692023021907652"
"2130100012100014175";"06914652021000083469"
"1110100942400014014";"01155712024010230678"
"1960100032300082560";"01949752023011815062"
"1110100381900003579";"01156182019000336361"
"2230100011900021649";"06219832019000391624"
"2080100952400013009";"03026852024015367174"
"2080100272400005243";"030193292024024256336"
"1960100032100051028";"01949752021002964971"
"1960100032100039117";"01949752021003717314"
"1960100032100045478";"01949752021003097855"
"1110100382000002552";"01156162020001338259"
"3210100032600003461";"03213132026000013141"
"1010100012400014106";"01023912024000200576"
"3280200012400019997";"03222982024000366863"
"1960100032300019958";"01949752023003451316"
"3210100032500024586";"03213132025000962673"
"3210100032500012340";"03213132025000452802"
"2080100942500022471";"030156672025024650093"
"2130100012400001410";"06914652023000652384"
"1960100032100112310";"01949752021013576861"
"1960100031900020979";"01949752019001249329"
"1960100031900064909";"01949752019007812416"
"1960100031900093666";"01949752019011927028"
"2210100011900001652";"02222382019000018753"
"1110100012500055085";"011163272025008790066"
"3410100012100007010";"042149732021000045613"
"3410100012100006812";"042149732021000043581"
"1960100032500053170";"01949752025008221701"
"1960100032400027434";"01949752024004991722"
"1960100032400033078";"01949752024006134801"
"1960100032400109201";"01949752024022037261"
"1960100032400058127";"01949752024010274875"
"2130100012500036431";"06914652025000470806"
"1110100462300047075";"01155792023007058425"
"1110100382000003206";"01156142020005204406"
"1960100032200066984";"01949752022012341284"
"1960100032200015761";"01949752022002946582"
"2010200012400018102";"09981442024000954202"
"2080100722400006814";"03023762024016613602"
"1960100032500081298";"01949752025017545697"
"1960100032500016682";"01949752025003655266"
"1960100032500014256";"01949752025002462928"
"1960100032500051836";"01949752025009648458"
"2130100012100013926";"06914652021000083469"
"3280200012500041237";"03222982025001164289"
"1960100032100033445";"01949752021002983924"
"1960100032100016265";"01949752021002883202"
"1960100032400077253";"01949752024007755361"
"1960100032400014839";"01949752024000762478"
"1960100032400079744";"01949752024014539822"
"1130200012400062165";"072104202024003820684"
"1960100012500113871";"01951862025023584385"
"3210100032400013105";"03213132024001043221"
"1110100462400011425";"01155792024005385063"
"1110100832500001924";"01192542025011296682"
"3280200012400049411";"03222982024000697711"
"3280200012400020006";"03222982024000092399"
"1960100032300066931";"01949752023013340789"
"1960100032300010527";"01949752023002102946"
"1960100032300010500";"01949752023002102946"
"1960100032300111005";"01949752023021417116"
"1960100032300017467";"01949752023003444018"
"3210100032500004852";"03213132025000176180"
"2080101042500002991";"030175312025016759686"
"2080101042500002614";"030175312025015589116"
"2080300132400008716";"08993472024005240521"
"1960100032400040724";"01949752024001726459"
"3410100022400001513";"04285612024000072599"
"2080100252100001815";"030147792021015712101"
"1130300012400048931";"07137242024004098516"
"1130300012400032227";"07136652024003473094"
"2210100012400033589";"02222422024000732811"
"1960100012400114022";"01983582024021669056"
"2210100012500019580";"02222422025000244604"
"1960100032500053383";"01949752025008221701"
"1960100032400097475";"01949752024020227306"
"1960100032400019652";"01949752024003613414"
"1960100032400094638";"01949752024019115818"
"1110100382400005776";"01156182024000106972"
"1960100032000090930";"01949752020011560347"
"1960100032000086887";"01949752020011112786"
"1110100462300039447";"01155772023005214786"
"1960100032200106341";"01949752022019614022"
"1960100032200079423";"01949752022014254621"
"1960100032200023861";"01949752022004832568"
"1960100032500077614";"01949752025017543481"
"1960100032500014523";"01949752025003281757"
"1960100032500007608";"01949752025000560191"
"1960100032500002304";"01949752025000557212"
"1960100032500094365";"019127922025012381713"
"2130100012100014434";"06914652021000083469"
"2130100012100012601";"06914692021000197234"
"3410100012100008262";"04228292021000082101"
"3280200012500020159";"03222982025000076297"
"3280200012500039291";"03222982025000032087"
"3280200012500020132";"03222982025000075991"
"3280200012500034281";"03222982025000701001"
"3280200012500015872";"03222982025000202420"
"1960100032100110271";"01949752021014237351"
"1960100032100122758";"01949752021002625688"
"1110100382000002684";"01156162020001338259"
"3210100032600003311";"03213132026000061715"
"3210100032600006817";"03213132026000226641"
"1960100012500127250";"019188432025024592453"
"1110100382200011870";"01156142022008216300"
"1110100382200009574";"01187502022004204213"
"3280200012400062698";"03222982024000709655"
"1960100032300016436";"01949752023003308181"
"1960100032300076161";"01949752023016235170"
"1960100032300018471";"01949752023003066153"
"1960100032300098963";"01950502023019773713"
"1960100032300053978";"01949752023010875185"
"1960100032300078512";"01949752023016231859"
"3210100032500015171";"03213132025000581289"
"3210100032500022699";"03213132025000923937"
"1960100032400040880";"01949752024001725720"
"1960100031900025210";"01949752019001250505"
"1960100031900064720";"01949752019007815938"
"1960100542500019532";"01985312025015267730"
"2220100012400015108";"05445882024000443789"
"3410100012100006367";"042149732021000045281"
"1960100032500051976";"01949752025008221116"
"1960100032400021517";"01949752024003578741"
"1960100032400009681";"01949752024001418550"
"1960100032400085620";"01949752024016706815"
"1960100032400032845";"01949752024003576535"
"1960100032400057880";"01949752024003577183"
"1960100032400030877";"01949752024005133291"
"1960100032400055055";"01949752024010274611"
"1960100032400058135";"01949752024010274875"
"1110100382100034541";"01156162021004920880"
"1960100031900057112";"01949752019005464381"
"1110100462300047334";"01155792023007085074"
"1960100032200022383";"01949752022004428431"
"1960100032200067662";"01949752022012471498"
"2080100722400006156";"03023762024015743600"
"1960100032500075492";"01949752025015031599"
"1960100032500080631";"01949752025018269936"
"1960100032500005605";"01949752025000563883"
"1960100032300013135";"01949752022007852616"
"1960100012300107755";"01983582023021899620"
"2130100012100013934";"06914652021000083469"
"2230100011900019407";"06219832019000334311"
"3280200012500028044";"03222982025000518575"
"2080100272400003313";"03025632024013925720"
"1960100032100110989";"01949752021014217164"
"1110100462200064100";"01155792022007145050"
"3280200012400050320";"03222982024000692078"
"3280200012400058739";"03222982024000115607"
"3280200012400051920";"03222982024000779947"
"3280200012400059522";"03222982024000685616"
"1960100032300018048";"01949752023003442741"
"1960100032300112621";"01949752023021831974"
"1960100032300050901";"01949752023010852215"
"1960100032300108489";"01949752023021543677"
"1960100032300019052";"01949752023003304194"
"3210100032500017555";"03213132025000527152"
"2080100732500018911";"030196362025015766744"
"2130100012400001399";"06914652023000652384"
"2130100012400031972";"06914862024000597040"
"3410100012400009071";"042172942024000112653"
"2080100302000004273";"030148922020010911471"
"1960100031900037987";"01949752019001327494"
"1960100031900031121";"01949752019001329357"
"1960100031900045998";"01949752019001175112"
"1960100031900038037";"01949752019001247890"
"1960100032500053227";"01949752025008221701"
"1960100032500052271";"01949752025008221116"
"1960100032500058326";"01949752025008221701"
"1960100032500052484";"01949752025008221116"
"1960100032400013433";"01949752024002071472"
"1960100032400013476";"01949752024002071472"
"1960100032400013808";"01949752024001967731"
"1960100032400034562";"01950502023018544737"
"1960100032400020121";"01949752024003578155"
"1960100032400075323";"01949752024014975991"
"1960100032400108477";"01949752024021591311"
"1110100942500006148";"01155712025007270461"
"1110100942500006891";"01155712025006282937"
"2210100012400034100";"02222422024000741470"
"1110100461900095440";"01155772019003392038"
"1960100032200012817";"01949752022002816883"
"1960100032200067654";"01949752022012471498"
"1960100032200024173";"01949752022004851783"
"2080100302300006168";"030148922023013035225"
"1960100032500077738";"01949752025017543481"
"1960100032500103232";"01949752025023904636"
"1960100032500005648";"01949752025000563883"
"1960100032500030091";"01949752025006602007"
"2080101042300004012";"030175312023022559349"
"1960100032500035148";"01949752025006598646"
"1960100032500051704";"01949752025009648458"
"1960100032500030529";"01949752025002440100"
"1960100032500080542";"01949752025018269936"
"1960100032500080720";"01949752025018269936"
"1960100032300013208";"01949752022007852616"
"1110100832300001842";"01192542023008729598"
"2230100011900020308";"06219832019000356632"
"3280200012600001671";"03222982026000045830"
"3280200012500036179";"03222982025000836356"
"3280200012500019241";"03222982025000481809"
"1960100032100111055";"01949752021014217164"
"1960100032100130459";"01949752021012894355"
"1960100032100111268";"01949752021014232554"
"1110100382000002455";"01156162020001338259"
"3210100032600001823";"03213132026000034734"
"1110100462100027022";"01155792021004471907"
"2080100702300001129";"03097792023010391939"
"1010100012400010666";"01023912024000154876"
"1110100382200004211";"01156142022004171620"
"1110100382200009590";"01187502022004204213"
"1110100462400006235";"01155792024003805111"
"1960100032300015960";"01949752023003450417"
"1960100032300081718";"01949752023016567504"
"1960100032300019109";"01949752023003304194"
"3210100032500015481";"03213132025000514093"
"3210100032500013053";"03213132025000416831"
"3210100032500011451";"03213132025000473397"
"3410100012400010264";"042172942024000112734"
"1960100032100112043";"01949752021013576861"
"1130300012400016132";"07174782024001535721"
"1130300012400042907";"07174782024002525711"
"1960100031900064445";"01949752019007812416"
"2080101112500008961";"030179942025018701440"
"1960100032500104549";"01949752025023653111"
"1960100032500039674";"01949752025008171763"
"1960100032400054393";"01949752024010274956"
"1960100032400020375";"01949752024003570502"
"1960100032400034457";"01949752024006104138"
"1960100032400058801";"01949752024010274280"
"1960100032400058739";"01949752024010274280"
"1960100032400058641";"01949752024010274280"
"1960100032400085612";"01949752024016706815"
"1960100032400020154";"01949752024003578155"
"1110100942500007063";"01155712025006837408"
"1960100032500011461";"01949752025001252661"
"1960100032500010609";"01949752025001352967"
"1960100032000055183";"01949752020002789779"
"1960100032000086909";"01949752020011112271"
"1960100031900057074";"01949752019005464381"
"1110100462300031411";"01155772023003607845"
"1960100032200027210";"01949752022004835915"
"1960100032200012681";"01949752022002878137"
"1960100032200018572";"01949752022003695770"
"2080100722400006121";"03023762024015743600"
"1050100012300019818";"03249452023001001152"
"1960100032500050546";"01949752025010438674"
"1960100032500101043";"01949752025023890317"
"1960100032500007667";"01949752025000560191"
"1960100032500057044";"019149562024012679839"
"1960100032500103747";"01949752025023900819"
"1960100032500012318";"01949752025002458904"
"1960100032500080844";"01949752025018269936"
"1960100032500080585";"01949752025018269936"
"2130100012100020485";"06914652021000361370"
"1110100942400013034";"01155742024010057218"
"3280200012500037094";"03222982025000916899"
"2080101102400009621";"030177672024023709250"
"2080100272400002181";"03025632024009816555"
"1960100032100016184";"01949752021001718216"
"3210100032600004555";"03213132026000052392"
"1110100382100034991";"01156142021006475145"
"1110100382200002601";"01156142022003596007"
"1110100382200010361";"01156142022006390761"
"3280200012400064135";"03222982024000713253"
"1960100032400097394";"01949752024014755100"
"1960100032300017556";"01949752023003444018"
"1960100032300109299";"01950502023016868993"
"1960100032300018390";"01949752023003066153"
"2130100012400001542";"06914652023000652384"
"3410100012400009045";"042172942024000112653"
"1960100032100112558";"01949752021013576861"
"1960100032100101531";"01949752021010914901"
"1960100031900090608";"01949752019005344997"
"1960100031900065034";"01949752019007392280"
"1960100542500019206";"01985282025016768052"
"1130400012500044231";"07385262025002267749"
"1960100032400021509";"01949752024003578741"
"1960100032400079388";"01949752024013347113"
"1960100032400056906";"01949752024010272821"
"1960100032400034511";"01950502023018544737"
"1960100032400073991";"01949752024014910865"
"1960100032400061683";"019155652024011503411"
"1960100032400061640";"019155652024011503411"
"1960100032400030826";"01949752024005133291"
"2130100012500051285";"06914652025000655768"
"1110100942500004358";"01155712025005780755"
"1110100382100034779";"01156162021004920880"
"1960100032000032833";"01949752020002789931"
"1960100032200031552";"01949752022005296635"
"1960100032200025498";"01949752022004838418"
"1960100032200067700";"01949752022012441408"
"1960100032200067913";"01949752022012441408"
"1960100032200037194";"01949752022006389262"
"1960100032200069045";"01949752022012345603"
"1960100032200012515";"01949752022002879371"
"1960100032500104001";"01949752025023901530"
"1960100032500022089";"01949752025004969817"
"1960100032500057176";"019149562024012679839"
"1960100032500057036";"019149562024012679839"
"1960100032500074658";"01949752025015031599"
"2220100011900015851";"05445772019000203070"
"2210100012200020158";"02222352022000318597"
"1110100381900003528";"01156182019000336361"
"2230100011900019253";"06219832019000337093"
"2230100011900018648";"06219832019000321413"
"2130100012500042278";"06914862025000439666"
"3280200012500036233";"03222982025000196012"
"1960100032100113694";"01949752021014499551"
"1110100382300013144";"01155202023005686243"
"3210100032600003478";"03213132026000031557"
"1960100032400042360";"01949752024007055386"
"1110100382200009604";"01187502022004204213"
"1130100282000001227";"07477982020002480692"
"1110100462400007193";"01155792024004224350"
"3280200012400056612";"03222982024000672981"
"3280200012400016033";"03222982024000258114"
"3280200012400056981";"03222982024000483827"
"3280200012400014758";"03222982024000121089"
"3280200012400058534";"03222982024000680223"
"1960100032300066956";"01949752023013340789"
"1960100032300063760";"01949752023013339934"
"1960100032300019060";"01949752023003304194"
"1960100032300096571";"01949752023019986427"
"3210100032500011182";"03213132025000417641"
"1960100032000011372";"01949752019011701992"
"1960100032100104873";"01949752021011091780"
"1960100032100104636";"01949752021011091780"
"3810100032400010954";"08217412024000402421"
"1050100011900015339";"03249472019000409336"
"1010100012500012906";"01006022025000179893"
"1960100032500053197";"01949752025008221701"
"1960100032400057945";"01949752024003577183"
"1960100032400020626";"01949752024003573439"
"1110100942500006563";"01155712025007499379"
"1960100032000090817";"01949752020009547789"
"1960100032000090167";"01949752020011559098"
"1960100032000022218";"01949752020002774313"
"1960100031900057082";"01949752019005464381"
"1110100462300018644";"01155772023002081092"
"1960100032200067603";"01949752022012471498"
"2080100042300002197";"03030272023006967013"
"2080100162300004311";"03026942023013638616"
"1960100032500103682";"01949752025023901530"
"1960100032500081425";"01949752025017545697"
"1960100032500016658";"01949752025003655266"
"1960100032500007160";"01949752025000561597"
"1960100032500012296";"01949752025002458904"
"1960100032500002339";"01949752025000557212"
"1960100032500002266";"01949752025000557212"
"1960100032500005567";"01949752025000563883"
"1960100032300019516";"01949752023003393782"
"1130100212200002444";"07471292022004169244"
"1960100032200052061";"01949752022008405711"
"2130100012100014140";"06914652021000083469"
"2130100012100014213";"06914652021000083469"
"2130100012100019991";"06914652021000361370"
"1960101082000001220";"01951202020004193906"
"1960100032300063353";"01949752023010624182"
"1960100032100130742";"01949752021014216010"
"1960100032100092905";"01949752021002627711"
"1960100032400080114";"01949752024014539822"
"1110100462000040340";"01155762020002961955"
"1110100832400001938";"01192542024009345735"
"1110100382200011862";"01156142022008216300"
"1110100462400010275";"01155792024005087046"
"1110100462500034101";"01155792025012521521"
"3280200012400057961";"03222982024000690709"
"1960100032300108403";"01949752023021543677"
"1960100032300098882";"01950502023019773713"
"3210100032500024403";"03213132025000989792"
"3210100032500004879";"03213132025000176180"
"2080101042500000409";"030175312025004378933"
"1960100012500127196";"01983582025024598827"
"1960100032100101971";"01949752021010914901"
"1960100032100101645";"01949752021010914901"
"2110100032400012359";"02121412024000207141"
"3410100022400001254";"04285612024000124653"
"1960100031900090713";"01949752019011927885"
"1110100012500073717";"011163272025009970921"
"2230100012300016304";"06220002023000313370"
"1960100032500052115";"01949752025008221116"
"1960100032400011732";"01949752024001950332"
"1960100032400060822";"01950502023016813820"
"1960100032400057104";"01949752024010188952"
"1960100032400011252";"01949752024002090001"
"1960100032400022858";"01949752024003592654"
"1960100032400075341";"01949752024014975991"
"1960100032400054857";"01949752024010274611"
"1960100032400103025";"01949752024020861269"
"1110100942500006741";"01155712025006371611"
"1110100942500011834";"01155712025007524403"
"1960100032500035652";"01949752025004219907"
"1960100032000087581";"01949752020011110066"
"1960100032000095762";"01949752020009075160"
"1960100032200105661";"01949752022019592118"
"1960100032200022499";"01949752022004428431"
"1960100032200067719";"01949752022012441408"
"1960100032200079741";"01949752022014292558"
"1960100032200105165";"01949752022019598159"
"1960100032200078958";"01949752022014290342"
"1960100032500014477";"01949752025002462928"
"1960100032500081883";"01949752025017547550"
"1960100032500037477";"01949752025007491896"
"1960100032500002551";"01949752025000556755"
"2080100842300002759";"030166482023021095347"
"1960100032500092974";"019127922025012373702"
"1960100032500108773";"01949752025023889491"
"1960100032500102971";"01949752025023890236"
"2080100732500033821";"030196362025014614011"
"1960100032300063523";"01949752023010624182"
"2230100011900020146";"06219832019000349695"
"2230100011900019490";"06219832019000338812"
"2130100012500045609";"06914862025000524426"
"3280200012500037574";"03222982025000620345"
"3280200012500042276";"03222982025000140726"
"2080100732400036508";"030196362024023037429"
"2080100952400014587";"03026852024016726453"
"1960100032100063956";"01949752021002627117"
"1960100032100016737";"01949752021002981042"
"1960100032100130440";"01949752021012894355"
"1960100032400014790";"01949752024000762478"
"1960100032400076818";"01949752024007755361"
"1960100032400037741";"01949752024002609944"
"3280200012400058641";"03222982024000657591"
"3280200012400048709";"03222982024000656357"
"1960100032300107199";"01949752023021418856"
"1960100032300017661";"01949752023003444018"
"3210100032500024136";"03213132025000951477"
"2130100012400008253";"06914652024000125512"
"1960100542400030868";"01985342024018327297"
"3410100022400001327";"042172962024000097217"
"2080200062500040160";"012182112025007842794"
"1960100031900096479";"01949752019011927966"
"1960100031900064712";"01949752019007815938"
"2110100092400001849";"02121072024000662695"
"1960100032500052018";"01949752025008221116"
"1960100032500052638";"01949752025008221116"
"1960100032500052174";"01949752025008221116"
"1960100032400084012";"01949752024007920150"
"1960100032400018461";"01949752024003571142"
"1960100032400019946";"01949752024003613414"
"1960100032400027371";"01949752024004991722"
"1960100032400034546";"01950502023018544737"
"1960100032400034503";"01950502023018544737"
"1960100032400097491";"01949752024020226245"
"1960100032400032901";"01949752024003576535"
"1110100382400005911";"01156182024000106972"
"1130300012200018051";"07174782022001644570"
"1960100032500088764";"01949752025017089829"
"1110100461900157799";"01155782019005452515"
"1960100032000095691";"01949752020009075160"
"1960100032200079334";"01949752022014239916"
"1960100032200027202";"01949752022004835915"
"1960100032200026060";"01949752022004835231"
"1960100032200012019";"01949752022002880549"
"1960100032200012825";"01949752022002879885"
"2080100232400002938";"030150102024021283786"
"1960100032500103720";"01949752025023901530"
"1960100032500010307";"01949752025002438628"
"1960100032500008361";"01949752025000560604"
"1960100032500093156";"019127922025012373702"
"1960100032500080747";"01949752025018269936"
"1130300012500049256";"07107252025002641802"
"2130100012100014566";"06914652021000083469"
"1110100942400013093";"01155742024010103511"
"2080100942400012110";"030156672024011264547"
"1960100032100102692";"01949752021011782341"
"1960100032400038002";"01949752024002609944"
"1960100032400076761";"01949752024007755361"
"1960100032400038169";"01949752024002609944"
"2080100992200005983";"030123042022016050292"
"1110100462000040091";"01155762020002960398"
"1110100462500016057";"01155772025006416988"
"3280200012400064161";"03222982024000722830"
"1110100381900014236";"01156142019006943201"
"1960100032300017173";"01949752023003442741"
"3210100032500003708";"03213132025000110162"
"2810100012300007653";"02822072023000170784"
"2130100012400008180";"06914652024000125512"
"3810100032400009761";"08217412024000366441"
"1110100382500020559";"01156182025002865979"
"1960100032500104565";"01949752025023653111"
"1960100032500058520";"01949752025008221701"
"1960100032500052654";"01949752025008221116"
"1960100032400056949";"01949752024010275090"
"1960100032400078667";"01949752024014968014"
"1960100032400013492";"01949752024002071472"
"1960100032400032934";"01949752024003576535"
"1960100032400020456";"01949752024003573439"
"1960100032400019326";"01949752024003591097"
"1960100032400011351";"01949752024001952114"
"1960100032500035628";"01949752025004219907"
"1960100032500088772";"01949752025017089829"
"1960100032000069281";"01949752020009008306"
"1960100032000083799";"01949752020009000071"
"1960100032000101312";"01949752020009216162"
"2080100052200006967";"030147772022018795624"
